5001 22
 0 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657 0.00663657
 1 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725 -0.00188725
 2 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445 -0.000654445
 3 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121 -0.000181121
 4 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05 -4.5959e-05
 5 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05 -1.16594e-05
 6 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06 -3.55916e-06
 7 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06 -1.78611e-06
 8 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06 -1.46871e-06
 9 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06 -1.47019e-06
 10 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06 -1.53434e-06
 11 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06 -1.60531e-06
 12 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06 -1.67167e-06
 13 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06 -1.73161e-06
 14 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06 -1.78532e-06
 15 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06 -1.83336e-06
 16 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06 -1.87631e-06
