5001 18
 0 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55 -55
 1 -20.0346 -25.0295 -30.0244 -35.0193 -40.0142 -45.0091 -50.004 -54.9989 -59.9938 -64.9887 -69.9836 -74.9785 -79.9734 -84.9683 -89.9632 -94.9581 -99.953
 2 -19.9997 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9981 -94.998 -99.9979
 3 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 4 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 5 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 6 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 7 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 8 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 9 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 10 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 11 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 12 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 13 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 14 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 15 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 16 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 17 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 18 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 19 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 20 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 21 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 22 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 23 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 24 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 25 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 26 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 27 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 28 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 29 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 30 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 31 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 32 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 33 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 34 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 35 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 36 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 37 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 38 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 39 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 40 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 41 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 42 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 43 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 44 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 45 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 46 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 47 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 48 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 49 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 50 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 51 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 52 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
 53 -19.9996 -24.9995 -29.9994 -34.9993 -39.9992 -44.9991 -49.999 -54.9989 -59.9988 -64.9987 -69.9986 -74.9985 -79.9984 -84.9983 -89.9982 -94.9981 -99.998
